u,v,moda,periode,w
Jakarta,Surabaya,KPNG,5,6
Jakarta,Makassar,KPNG,5,6
Jakarta,Ambon,KPNG,5,6
Jakarta,Ternate,KPNG,5,6
Jakarta,Manado,KPNG,5,6
Jakarta,Manokwari,KPNG,5,6
Jakarta,Jayapura,KPNG,5,6
Jakarta,Kupang,KPNG,5,6
Jakarta,Surabaya,KRTA,5,2
Jakarta,Cirebon,KRTA,5,2
Jakarta,Semarang,KRTA,5,2
Jakarta,Tegal,KRTA,5,2
Jakarta,Solo,KRTA,5,2
Jakarta,Purwokerto,KRTA,5,2
Jakarta,Yogyakarta,KRTA,5,2
Jakarta,Malang,KRTA,5,2
Jakarta,Kediri,KRTA,5,2
Jakarta,Bandung,KRTA,5,2
Jakarta,Tasikmalaya,KRTA,5,2
Jambi,Banda Aceh,TRUK,5,15
Jambi,Lhokseumawe,TRUK,5,15
Jambi,Medan,TRUK,5,15
Jambi,Sibolga,TRUK,5,15
Jambi,Pematang Siantar,TRUK,5,15
Jambi,Padang,TRUK,5,15
Jambi,Pekanbaru,TRUK,5,15
Jambi,Bengkulu,TRUK,5,15
Jambi,Palembang,TRUK,5,15
Jambi,Lampung,TRUK,5,15
Jambi,Pangkal Pinang,TRUK,5,15
Jayapura,Manokwari,TRUK,5,15
Jayapura,Jakarta,KPNG,5,6
Jayapura,Surabaya,KPNG,5,6
Jayapura,Makassar,KPNG,5,6
Jayapura,Manokwari,KPNG,5,6
Jayapura,Ambon,KPNG,5,6
Jember,Serang,TRUK,5,15
Jember,Jakarta,TRUK,5,15
Jember,Bandung,TRUK,5,15
Jember,Tasikmalaya,TRUK,5,15
Jember,Cirebon,TRUK,5,15
Jember,Tegal,TRUK,5,15
Jember,Purwokerto,TRUK,5,15
Jember,Yogyakarta,TRUK,5,15
Jember,Semarang,TRUK,5,15
Jember,Solo,TRUK,5,15
Jember,Kediri,TRUK,5,15
Jember,Malang,TRUK,5,15
Jember,Surabaya,TRUK,5,15
Jember,Surabaya,KRTA,5,2
Jember,Yogyakarta,KRTA,5,2
Jember,Purwokerto,KRTA,5,2
Jember,Malang,KRTA,5,2
Kediri,Serang,TRUK,5,15
Kediri,Jakarta,TRUK,5,15
Kediri,Bandung,TRUK,5,15
Kediri,Tasikmalaya,TRUK,5,15
Kediri,Cirebon,TRUK,5,15
Kediri,Tegal,TRUK,5,15
Kediri,Purwokerto,TRUK,5,15
Kediri,Yogyakarta,TRUK,5,15
Kediri,Semarang,TRUK,5,15
Kediri,Solo,TRUK,5,15
Kediri,Malang,TRUK,5,15
Kediri,Surabaya,TRUK,5,15
Kediri,Jember,TRUK,5,15
Kediri,Bandung,KRTA,5,2
Kediri,Tasikmalaya,KRTA,5,2
Kediri,Jakarta,KRTA,5,2
Kediri,Solo,KRTA,5,2
Kediri,Semarang,KRTA,5,2
Kediri,Tegal,KRTA,5,2
Kediri,Cirebon,KRTA,5,2
Kediri,Yogyakarta,KRTA,5,2
Kediri,Purwokerto,KRTA,5,2
Kediri,Serang,KRTA,5,2
Kendari,Mamuju,TRUK,5,15
Kendari,Makassar,TRUK,5,15
Kendari,Palu,TRUK,5,15
Kendari,Gorontalo,TRUK,5,15
Kendari,Manado,TRUK,5,15
Kendari,Jakarta,KBRG,5,4
Kendari,Surabaya,KBRG,5,4
Kendari,Balikpapan,KBRG,5,4
Kendari,Samarinda,KBRG,5,4
Kendari,Palu,KBRG,5,4
Kendari,Manado,KBRG,5,4
Kupang,Jakarta,KPNG,5,6
Kupang,Surabaya,KPNG,5,6
Kupang,Makassar,KPNG,5,6
Lampung,Banda Aceh,TRUK,5,15
Lampung,Jakarta,TRUK,5,15
Lampung,Lhokseumawe,TRUK,5,15
Lampung,Medan,TRUK,5,15
Lampung,Sibolga,TRUK,5,15
Lampung,Pematang Siantar,TRUK,5,15
Lampung,Padang,TRUK,5,15
Lampung,Pekanbaru,TRUK,5,15
Lampung,Bengkulu,TRUK,5,15
Lampung,Jambi,TRUK,5,15
Lampung,Palembang,TRUK,5,15
Lampung,Pangkal Pinang,TRUK,5,15
Lampung,Serang,TRUK,5,15
Lampung,Palembang,KRTA,5,2
Lhokseumawe,Banda Aceh,TRUK,5,15
Lhokseumawe,Medan,TRUK,5,15
Lhokseumawe,Sibolga,TRUK,5,15
Lhokseumawe,Pematang Siantar,TRUK,5,15
Lhokseumawe,Padang,TRUK,5,15
Lhokseumawe,Pekanbaru,TRUK,5,15
Lhokseumawe,Bengkulu,TRUK,5,15
Lhokseumawe,Jambi,TRUK,5,15
Lhokseumawe,Palembang,TRUK,5,15
Lhokseumawe,Lampung,TRUK,5,15
Lhokseumawe,Pangkal Pinang,TRUK,5,15
Makassar,Mamuju,TRUK,5,15
Makassar,Palu,TRUK,5,15
Makassar,Kendari,TRUK,5,15
Makassar,Gorontalo,TRUK,5,15
Makassar,Manado,TRUK,5,15
Makassar,Jakarta,KBRG,5,4
Makassar,Jakarta,KPNG,5,6
Makassar,Surabaya,KPNG,5,6
Makassar,Ternate,KPNG,5,6
Makassar,Manado,KPNG,5,6
Makassar,Manokwari,KPNG,5,6
Makassar,Jayapura,KPNG,5,6
Makassar,Kupang,KPNG,5,6
Malang,Serang,TRUK,5,15
Malang,Jakarta,TRUK,5,15
Malang,Bandung,TRUK,5,15
Malang,Tasikmalaya,TRUK,5,15
Malang,Cirebon,TRUK,5,15
Malang,Tegal,TRUK,5,15
Malang,Purwokerto,TRUK,5,15
Malang,Yogyakarta,TRUK,5,15
Malang,Semarang,TRUK,5,15
Malang,Solo,TRUK,5,15
Malang,Kediri,TRUK,5,15
Malang,Surabaya,TRUK,5,15
Malang,Jember,TRUK,5,15
Malang,Jakarta,KRTA,5,2
Malang,Surabaya,KRTA,5,2
Malang,Solo,KRTA,5,2
Malang,Yogyakarta,KRTA,5,2
Malang,Purwokerto,KRTA,5,2
Malang,Cirebon,KRTA,5,2
Malang,Kediri,KRTA,5,2
Malang,Semarang,KRTA,5,2
Malang,Tegal,KRTA,5,2
Malang,Bandung,KRTA,5,2
Malang,Tasikmalaya,KRTA,5,2
Malang,Jember,KRTA,5,2
Mamuju,Makassar,TRUK,5,15
Mamuju,Palu,TRUK,5,15
Mamuju,Kendari,TRUK,5,15
Mamuju,Gorontalo,TRUK,5,15
Mamuju,Manado,TRUK,5,15
Manado,Mamuju,TRUK,5,15
Manado,Makassar,TRUK,5,15
Manado,Palu,TRUK,5,15
Manado,Kendari,TRUK,5,15
Manado,Gorontalo,TRUK,5,15
Manado,Jakarta,KBRG,5,4
Manado,Surabaya,KBRG,5,4
Manado,Balikpapan,KBRG,5,4
Manado,Samarinda,KBRG,5,4
Manado,Palu,KBRG,5,4
Manado,Kendari,KBRG,5,4
Manado,Jakarta,KPNG,5,6
Manado,Surabaya,KPNG,5,6
Manado,Makassar,KPNG,5,6
Manado,Ambon,KPNG,5,6
Manado,Ternate,KPNG,5,6
Manokwari,Jayapura,TRUK,5,15
Manokwari,Jakarta,KPNG,5,6
Manokwari,Surabaya,KPNG,5,6
Manokwari,Makassar,KPNG,5,6
Manokwari,Jayapura,KPNG,5,6
Mataram,Denpasar,TRUK,5,15
Medan,Banda Aceh,TRUK,5,15
Medan,Lhokseumawe,TRUK,5,15
Medan,Sibolga,TRUK,5,15
Medan,Pematang Siantar,TRUK,5,15
Medan,Padang,TRUK,5,15
Medan,Pekanbaru,TRUK,5,15
Medan,Bengkulu,TRUK,5,15
Medan,Jambi,TRUK,5,15
Medan,Palembang,TRUK,5,15
Medan,Lampung,TRUK,5,15
Medan,Pangkal Pinang,TRUK,5,15
Medan,Jakarta,KBRG,5,4
Medan,Jakarta,KPNG,5,6
Medan,Batam,KPNG,5,6
Medan,Pematang Siantar,KRTA,5,2
Padang,Banda Aceh,TRUK,5,15
Padang,Lhokseumawe,TRUK,5,15
Padang,Medan,TRUK,5,15
Padang,Sibolga,TRUK,5,15
Padang,Pematang Siantar,TRUK,5,15
Padang,Pekanbaru,TRUK,5,15
Padang,Bengkulu,TRUK,5,15
Padang,Jambi,TRUK,5,15
Padang,Palembang,TRUK,5,15
Padang,Lampung,TRUK,5,15
Padang,Pangkal Pinang,TRUK,5,15
Palangkaraya,Pontianak,TRUK,5,15
Palangkaraya,Banjarmasin,TRUK,5,15
Palangkaraya,Balikpapan,TRUK,5,15
Palangkaraya,Samarinda,TRUK,5,15
Palangkaraya,Tarakan,TRUK,5,15
Palembang,Banda Aceh,TRUK,5,15
Palembang,Lhokseumawe,TRUK,5,15
Palembang,Medan,TRUK,5,15
Palembang,Sibolga,TRUK,5,15
Palembang,Pematang Siantar,TRUK,5,15
Palembang,Padang,TRUK,5,15
Palembang,Pekanbaru,TRUK,5,15
Palembang,Bengkulu,TRUK,5,15
Palembang,Jambi,TRUK,5,15
Palembang,Lampung,TRUK,5,15
Palembang,Pangkal Pinang,TRUK,5,15
Palembang,Jakarta,KBRG,5,4
Palembang,Lampung,KRTA,5,2
Palu,Mamuju,TRUK,5,15
Palu,Makassar,TRUK,5,15
Palu,Kendari,TRUK,5,15
Palu,Gorontalo,TRUK,5,15
Palu,Manado,TRUK,5,15
Palu,Samarinda,TRUK,5,15
Palu,Jakarta,KBRG,5,4
Palu,Surabaya,KBRG,5,4
Palu,Balikpapan,KBRG,5,4
Palu,Samarinda,KBRG,5,4
Palu,Manado,KBRG,5,4
Palu,Kendari,KBRG,5,4
Pangkal Pinang,Banda Aceh,TRUK,5,15
Pangkal Pinang,Lhokseumawe,TRUK,5,15
Pangkal Pinang,Medan,TRUK,5,15
Pangkal Pinang,Sibolga,TRUK,5,15
Pangkal Pinang,Pematang Siantar,TRUK,5,15
Pangkal Pinang,Padang,TRUK,5,15
Pangkal Pinang,Pekanbaru,TRUK,5,15
Pangkal Pinang,Bengkulu,TRUK,5,15
Pangkal Pinang,Jambi,TRUK,5,15
Pangkal Pinang,Palembang,TRUK,5,15
Pangkal Pinang,Lampung,TRUK,5,15
Pekanbaru,Banda Aceh,TRUK,5,15
Pekanbaru,Lhokseumawe,TRUK,5,15
Pekanbaru,Medan,TRUK,5,15
Pekanbaru,Sibolga,TRUK,5,15
Pekanbaru,Pematang Siantar,TRUK,5,15
Pekanbaru,Padang,TRUK,5,15
Pekanbaru,Bengkulu,TRUK,5,15
Pekanbaru,Jambi,TRUK,5,15
Pekanbaru,Palembang,TRUK,5,15
Pekanbaru,Lampung,TRUK,5,15
Pekanbaru,Pangkal Pinang,TRUK,5,15
Pekanbaru,Jakarta,KBRG,5,4
Pematang Siantar,Banda Aceh,TRUK,5,15
Pematang Siantar,Lhokseumawe,TRUK,5,15
Pematang Siantar,Medan,TRUK,5,15
Pematang Siantar,Sibolga,TRUK,5,15
Pematang Siantar,Padang,TRUK,5,15
Pematang Siantar,Pekanbaru,TRUK,5,15
Pematang Siantar,Bengkulu,TRUK,5,15
Pematang Siantar,Jambi,TRUK,5,15
Pematang Siantar,Palembang,TRUK,5,15
Pematang Siantar,Lampung,TRUK,5,15
Pematang Siantar,Pangkal Pinang,TRUK,5,15
Pematang Siantar,Medan,KRTA,5,2
Pontianak,Palangkaraya,TRUK,5,15
Pontianak,Banjarmasin,TRUK,5,15
Pontianak,Balikpapan,TRUK,5,15
Pontianak,Samarinda,TRUK,5,15
Pontianak,Tarakan,TRUK,5,15
Pontianak,Jakarta,KBRG,5,4
Purwokerto,Serang,TRUK,5,15
Purwokerto,Jakarta,TRUK,5,15
Purwokerto,Bandung,TRUK,5,15
Purwokerto,Tasikmalaya,TRUK,5,15
Purwokerto,Cirebon,TRUK,5,15
Purwokerto,Tegal,TRUK,5,15
Purwokerto,Yogyakarta,TRUK,5,15
Purwokerto,Semarang,TRUK,5,15
Purwokerto,Solo,TRUK,5,15
Purwokerto,Kediri,TRUK,5,15
Purwokerto,Malang,TRUK,5,15
Purwokerto,Surabaya,TRUK,5,15
Purwokerto,Jember,TRUK,5,15
Purwokerto,Cirebon,KRTA,5,2
Purwokerto,Jakarta,KRTA,5,2
Purwokerto,Jember,KRTA,5,2
Purwokerto,Yogyakarta,KRTA,5,2
Purwokerto,Surabaya,KRTA,5,2
Purwokerto,Tasikmalaya,KRTA,5,2
Purwokerto,Bandung,KRTA,5,2
Purwokerto,Semarang,KRTA,5,2
Purwokerto,Tegal,KRTA,5,2
Samarinda,Pontianak,TRUK,5,15
Samarinda,Palangkaraya,TRUK,5,15
Samarinda,Banjarmasin,TRUK,5,15
Samarinda,Balikpapan,TRUK,5,15
Samarinda,Tarakan,TRUK,5,15
Samarinda,Palu,TRUK,5,15
Samarinda,Jakarta,KBRG,5,4
Samarinda,Surabaya,KBRG,5,4
Samarinda,Balikpapan,KBRG,5,4
Samarinda,Palu,KBRG,5,4
Samarinda,Manado,KBRG,5,4
Samarinda,Kendari,KBRG,5,4
Semarang,Serang,TRUK,5,15
Semarang,Jakarta,TRUK,5,15
Semarang,Bandung,TRUK,5,15
Semarang,Tasikmalaya,TRUK,5,15
Semarang,Cirebon,TRUK,5,15
Semarang,Tegal,TRUK,5,15
Semarang,Purwokerto,TRUK,5,15
Semarang,Yogyakarta,TRUK,5,15
Semarang,Solo,TRUK,5,15
Semarang,Kediri,TRUK,5,15
Semarang,Malang,TRUK,5,15
Semarang,Surabaya,TRUK,5,15
Semarang,Jember,TRUK,5,15
Semarang,Jakarta,KRTA,5,2
Semarang,Tegal,KRTA,5,2
Semarang,Cirebon,KRTA,5,2
Semarang,Surabaya,KRTA,5,2
Semarang,Purwokerto,KRTA,5,2
Semarang,Solo,KRTA,5,2
Serang,Jakarta,TRUK,5,15
Serang,Bandung,TRUK,5,15
Serang,Tasikmalaya,TRUK,5,15
Serang,Cirebon,TRUK,5,15
Serang,Tegal,TRUK,5,15
Serang,Purwokerto,TRUK,5,15
Serang,Yogyakarta,TRUK,5,15
Serang,Semarang,TRUK,5,15
Serang,Solo,TRUK,5,15
Serang,Kediri,TRUK,5,15
Serang,Malang,TRUK,5,15
Serang,Surabaya,TRUK,5,15
Serang,Jember,TRUK,5,15
Serang,Lampung,TRUK,5,15
Serang,Jakarta,KRTA,5,2
Serang,Cirebon,KRTA,5,2
Serang,Purwokerto,KRTA,5,2
Serang,Yogyakarta,KRTA,5,2
Serang,Solo,KRTA,5,2
Serang,Kediri,KRTA,5,2
Sibolga,Banda Aceh,TRUK,5,15
Sibolga,Lhokseumawe,TRUK,5,15
Sibolga,Medan,TRUK,5,15
Sibolga,Pematang Siantar,TRUK,5,15
Sibolga,Padang,TRUK,5,15
Sibolga,Pekanbaru,TRUK,5,15
Sibolga,Bengkulu,TRUK,5,15
Sibolga,Jambi,TRUK,5,15
Sibolga,Palembang,TRUK,5,15
Sibolga,Lampung,TRUK,5,15
Sibolga,Pangkal Pinang,TRUK,5,15
Solo,Serang,TRUK,5,15
Solo,Jakarta,TRUK,5,15
Solo,Bandung,TRUK,5,15
Solo,Tasikmalaya,TRUK,5,15
Solo,Cirebon,TRUK,5,15
Solo,Tegal,TRUK,5,15
Solo,Purwokerto,TRUK,5,15
Solo,Yogyakarta,TRUK,5,15
Solo,Semarang,TRUK,5,15
Solo,Kediri,TRUK,5,15
Solo,Malang,TRUK,5,15
Solo,Surabaya,TRUK,5,15
Solo,Jember,TRUK,5,15
Solo,Jakarta,KRTA,5,2
Solo,Yogyakarta,KRTA,5,2
Solo,Purwokerto,KRTA,5,2
Solo,Cirebon,KRTA,5,2
Solo,Bandung,KRTA,5,2
Solo,Tasikmalaya,KRTA,5,2
Solo,Semarang,KRTA,5,2
Surabaya,Serang,TRUK,5,15
Surabaya,Jakarta,TRUK,5,15
Surabaya,Bandung,TRUK,5,15
Surabaya,Tasikmalaya,TRUK,5,15
Surabaya,Cirebon,TRUK,5,15
Surabaya,Tegal,TRUK,5,15
Surabaya,Purwokerto,TRUK,5,15
Surabaya,Yogyakarta,TRUK,5,15
Surabaya,Semarang,TRUK,5,15
Surabaya,Solo,TRUK,5,15
Surabaya,Kediri,TRUK,5,15
Surabaya,Malang,TRUK,5,15
Surabaya,Jember,TRUK,5,15
Surabaya,Denpasar,TRUK,5,15
Surabaya,Jakarta,KBRG,5,4
Surabaya,Balikpapan,KBRG,5,4
Surabaya,Samarinda,KBRG,5,4
Surabaya,Palu,KBRG,5,4
Surabaya,Manado,KBRG,5,4
Surabaya,Kendari,KBRG,5,4
Surabaya,Jakarta,KPNG,5,6
Surabaya,Makassar,KPNG,5,6
Surabaya,Ambon,KPNG,5,6
Surabaya,Ternate,KPNG,5,6
Surabaya,Manado,KPNG,5,6
Surabaya,Manokwari,KPNG,5,6
Surabaya,Jayapura,KPNG,5,6
Surabaya,Kupang,KPNG,5,6
Surabaya,Jakarta,KRTA,5,2
Surabaya,Semarang,KRTA,5,2
Surabaya,Cirebon,KRTA,5,2
Surabaya,Tegal,KRTA,5,2
Surabaya,Purwokerto,KRTA,5,2
Surabaya,Bandung,KRTA,5,2
Surabaya,Solo,KRTA,5,2
Surabaya,Yogyakarta,KRTA,5,2
Surabaya,Tasikmalaya,KRTA,5,2
Surabaya,Jember,KRTA,5,2
Surabaya,Malang,KRTA,5,2
Tarakan,Pontianak,TRUK,5,15
Tarakan,Palangkaraya,TRUK,5,15
Tarakan,Banjarmasin,TRUK,5,15
Tarakan,Balikpapan,TRUK,5,15
Tarakan,Samarinda,TRUK,5,15
Tasikmalaya,Serang,TRUK,5,15
Tasikmalaya,Jakarta,TRUK,5,15
Tasikmalaya,Bandung,TRUK,5,15
Tasikmalaya,Cirebon,TRUK,5,15
Tasikmalaya,Tegal,TRUK,5,15
Tasikmalaya,Purwokerto,TRUK,5,15
Tasikmalaya,Yogyakarta,TRUK,5,15
Tasikmalaya,Semarang,TRUK,5,15
Tasikmalaya,Solo,TRUK,5,15
Tasikmalaya,Kediri,TRUK,5,15
Tasikmalaya,Malang,TRUK,5,15
Tasikmalaya,Surabaya,TRUK,5,15
Tasikmalaya,Jember,TRUK,5,15
Tasikmalaya,Bandung,KRTA,5,2
Tegal,Serang,TRUK,5,15
Tegal,Jakarta,TRUK,5,15
Tegal,Bandung,TRUK,5,15
Tegal,Tasikmalaya,TRUK,5,15
Tegal,Cirebon,TRUK,5,15
Tegal,Purwokerto,TRUK,5,15
Tegal,Yogyakarta,TRUK,5,15
Tegal,Semarang,TRUK,5,15
Tegal,Solo,TRUK,5,15
Tegal,Kediri,TRUK,5,15
Tegal,Malang,TRUK,5,15
Tegal,Surabaya,TRUK,5,15
Tegal,Jember,TRUK,5,15
Tegal,Jakarta,KRTA,5,2
Tegal,Cirebon,KRTA,5,2
Ternate,Jakarta,KPNG,5,6
Ternate,Surabaya,KPNG,5,6
Ternate,Makassar,KPNG,5,6
Ternate,Ambon,KPNG,5,6
Ternate,Manado,KPNG,5,6
Yogyakarta,Serang,TRUK,5,15
Yogyakarta,Jakarta,TRUK,5,15
Yogyakarta,Bandung,TRUK,5,15
Yogyakarta,Tasikmalaya,TRUK,5,15
Yogyakarta,Cirebon,TRUK,5,15
Yogyakarta,Tegal,TRUK,5,15
Yogyakarta,Purwokerto,TRUK,5,15
Yogyakarta,Semarang,TRUK,5,15
Yogyakarta,Solo,TRUK,5,15
Yogyakarta,Kediri,TRUK,5,15
Yogyakarta,Malang,TRUK,5,15
Yogyakarta,Surabaya,TRUK,5,15
Yogyakarta,Jember,TRUK,5,15
Yogyakarta,Jakarta,KRTA,5,2
Yogyakarta,Surabaya,KRTA,5,2
Yogyakarta,Purwokerto,KRTA,5,2
Yogyakarta,Cirebon,KRTA,5,2
Yogyakarta,Solo,KRTA,5,2
Yogyakarta,Malang,KRTA,5,2
Yogyakarta,Kediri,KRTA,5,2
Yogyakarta,Jember,KRTA,5,2
Ambon,Jakarta,KPNG,6,6
Ambon,Surabaya,KPNG,6,6
Ambon,Makassar,KPNG,6,6
Ambon,Ternate,KPNG,6,6
Ambon,Manado,KPNG,6,6
Ambon,Jayapura,KPNG,6,6
Balikpapan,Pontianak,TRUK,6,15
Balikpapan,Palangkaraya,TRUK,6,15
Balikpapan,Banjarmasin,TRUK,6,15
Balikpapan,Samarinda,TRUK,6,15
Balikpapan,Tarakan,TRUK,6,15
Balikpapan,Jakarta,KBRG,6,4
Balikpapan,Surabaya,KBRG,6,4
Balikpapan,Samarinda,KBRG,6,4
Balikpapan,Palu,KBRG,6,4
Balikpapan,Manado,KBRG,6,4
Balikpapan,Kendari,KBRG,6,4
Banda Aceh,Lhokseumawe,TRUK,6,15
Banda Aceh,Medan,TRUK,6,15
Banda Aceh,Sibolga,TRUK,6,15
Banda Aceh,Pematang Siantar,TRUK,6,15
Banda Aceh,Padang,TRUK,6,15
Banda Aceh,Pekanbaru,TRUK,6,15
Banda Aceh,Bengkulu,TRUK,6,15
Banda Aceh,Jambi,TRUK,6,15
Banda Aceh,Palembang,TRUK,6,15
Banda Aceh,Lampung,TRUK,6,15
Banda Aceh,Pangkal Pinang,TRUK,6,15
Bandung,Serang,TRUK,6,15
Bandung,Jakarta,TRUK,6,15
Bandung,Tasikmalaya,TRUK,6,15
Bandung,Cirebon,TRUK,6,15
Bandung,Tegal,TRUK,6,15
Bandung,Purwokerto,TRUK,6,15
Bandung,Yogyakarta,TRUK,6,15
Bandung,Semarang,TRUK,6,15
Bandung,Solo,TRUK,6,15
Bandung,Kediri,TRUK,6,15
Bandung,Malang,TRUK,6,15
Bandung,Surabaya,TRUK,6,15
Bandung,Jember,TRUK,6,15
Bandung,Jakarta,KRTA,6,2
Bandung,Surabaya,KRTA,6,2
Bandung,Cirebon,KRTA,6,2
Bandung,Tegal,KRTA,6,2
Bandung,Semarang,KRTA,6,2
Bandung,Tasikmalaya,KRTA,6,2
Bandung,Yogyakarta,KRTA,6,2
Bandung,Solo,KRTA,6,2
Bandung,Malang,KRTA,6,2
Bandung,Kediri,KRTA,6,2
Banjarmasin,Pontianak,TRUK,6,15
Banjarmasin,Palangkaraya,TRUK,6,15
Banjarmasin,Balikpapan,TRUK,6,15
Banjarmasin,Samarinda,TRUK,6,15
Banjarmasin,Tarakan,TRUK,6,15
Banjarmasin,Jakarta,KBRG,6,4
Batam,Jakarta,KBRG,6,4
Batam,Jakarta,KPNG,6,6
Batam,Medan,KPNG,6,6
Bengkulu,Banda Aceh,TRUK,6,15
Bengkulu,Lhokseumawe,TRUK,6,15
Bengkulu,Medan,TRUK,6,15
Bengkulu,Sibolga,TRUK,6,15
Bengkulu,Pematang Siantar,TRUK,6,15
Bengkulu,Padang,TRUK,6,15
Bengkulu,Pekanbaru,TRUK,6,15
Bengkulu,Jambi,TRUK,6,15
Bengkulu,Palembang,TRUK,6,15
Bengkulu,Lampung,TRUK,6,15
Bengkulu,Pangkal Pinang,TRUK,6,15
Cirebon,Serang,TRUK,6,15
Cirebon,Jakarta,TRUK,6,15
Cirebon,Bandung,TRUK,6,15
Cirebon,Tasikmalaya,TRUK,6,15
Cirebon,Tegal,TRUK,6,15
Cirebon,Purwokerto,TRUK,6,15
Cirebon,Yogyakarta,TRUK,6,15
Cirebon,Semarang,TRUK,6,15
Cirebon,Solo,TRUK,6,15
Cirebon,Kediri,TRUK,6,15
Cirebon,Malang,TRUK,6,15
Cirebon,Surabaya,TRUK,6,15
Cirebon,Jember,TRUK,6,15
Cirebon,Jakarta,KRTA,6,2
Cirebon,Bandung,KRTA,6,2
Denpasar,Mataram,TRUK,6,15
Denpasar,Surabaya,TRUK,6,15
Gorontalo,Mamuju,TRUK,6,15
Gorontalo,Makassar,TRUK,6,15
Gorontalo,Palu,TRUK,6,15
Gorontalo,Kendari,TRUK,6,15
Gorontalo,Manado,TRUK,6,15
Jakarta,Serang,TRUK,6,15
Jakarta,Bandung,TRUK,6,15
Jakarta,Tasikmalaya,TRUK,6,15
Jakarta,Cirebon,TRUK,6,15
Jakarta,Tegal,TRUK,6,15
Jakarta,Purwokerto,TRUK,6,15
Jakarta,Yogyakarta,TRUK,6,15
Jakarta,Semarang,TRUK,6,15
Jakarta,Solo,TRUK,6,15
Jakarta,Kediri,TRUK,6,15
Jakarta,Malang,TRUK,6,15
Jakarta,Surabaya,TRUK,6,15
Jakarta,Jember,TRUK,6,15
Jakarta,Lampung,TRUK,6,15
Jakarta,Surabaya,KBRG,6,4
Jakarta,Balikpapan,KBRG,6,4
Jakarta,Samarinda,KBRG,6,4
Jakarta,Palu,KBRG,6,4
Jakarta,Manado,KBRG,6,4
Jakarta,Kendari,KBRG,6,4
Jakarta,Medan,KBRG,6,4
Jakarta,Pekanbaru,KBRG,6,4
Jakarta,Palembang,KBRG,6,4
Jakarta,Banjarmasin,KBRG,6,4
Jakarta,Pontianak,KBRG,6,4
Jakarta,Batam,KBRG,6,4
Jakarta,Makassar,KBRG,6,4
Jakarta,Batam,KPNG,6,6
Jakarta,Medan,KPNG,6,6
Jakarta,Surabaya,KPNG,6,6
Jakarta,Makassar,KPNG,6,6
Jakarta,Ambon,KPNG,6,6
Jakarta,Ternate,KPNG,6,6
Jakarta,Manado,KPNG,6,6
Jakarta,Manokwari,KPNG,6,6
Jakarta,Jayapura,KPNG,6,6
Jakarta,Kupang,KPNG,6,6
Jakarta,Surabaya,KRTA,6,2
Jakarta,Cirebon,KRTA,6,2
Jakarta,Semarang,KRTA,6,2
Jakarta,Tegal,KRTA,6,2
Jakarta,Solo,KRTA,6,2
Jakarta,Purwokerto,KRTA,6,2
Jakarta,Yogyakarta,KRTA,6,2
Jakarta,Malang,KRTA,6,2
Jakarta,Kediri,KRTA,6,2
Jakarta,Bandung,KRTA,6,2
Jakarta,Tasikmalaya,KRTA,6,2
Jambi,Banda Aceh,TRUK,6,15
Jambi,Lhokseumawe,TRUK,6,15
Jambi,Medan,TRUK,6,15
Jambi,Sibolga,TRUK,6,15
Jambi,Pematang Siantar,TRUK,6,15
Jambi,Padang,TRUK,6,15
Jambi,Pekanbaru,TRUK,6,15
Jambi,Bengkulu,TRUK,6,15
Jambi,Palembang,TRUK,6,15
Jambi,Lampung,TRUK,6,15
Jambi,Pangkal Pinang,TRUK,6,15
Jayapura,Manokwari,TRUK,6,15
Jayapura,Jakarta,KPNG,6,6
Jayapura,Surabaya,KPNG,6,6
Jayapura,Makassar,KPNG,6,6
Jayapura,Manokwari,KPNG,6,6
Jayapura,Ambon,KPNG,6,6
Jember,Serang,TRUK,6,15
Jember,Jakarta,TRUK,6,15
Jember,Bandung,TRUK,6,15
Jember,Tasikmalaya,TRUK,6,15
Jember,Cirebon,TRUK,6,15
Jember,Tegal,TRUK,6,15
Jember,Purwokerto,TRUK,6,15
Jember,Yogyakarta,TRUK,6,15
Jember,Semarang,TRUK,6,15
Jember,Solo,TRUK,6,15
Jember,Kediri,TRUK,6,15
Jember,Malang,TRUK,6,15
Jember,Surabaya,TRUK,6,15
Jember,Surabaya,KRTA,6,2
Jember,Yogyakarta,KRTA,6,2
Jember,Purwokerto,KRTA,6,2
Jember,Malang,KRTA,6,2
Kediri,Serang,TRUK,6,15
Kediri,Jakarta,TRUK,6,15
Kediri,Bandung,TRUK,6,15
Kediri,Tasikmalaya,TRUK,6,15
Kediri,Cirebon,TRUK,6,15
Kediri,Tegal,TRUK,6,15
Kediri,Purwokerto,TRUK,6,15
Kediri,Yogyakarta,TRUK,6,15
Kediri,Semarang,TRUK,6,15
Kediri,Solo,TRUK,6,15
Kediri,Malang,TRUK,6,15
Kediri,Surabaya,TRUK,6,15
Kediri,Jember,TRUK,6,15
Kediri,Bandung,KRTA,6,2
Kediri,Tasikmalaya,KRTA,6,2
Kediri,Jakarta,KRTA,6,2
Kediri,Solo,KRTA,6,2
Kediri,Semarang,KRTA,6,2
Kediri,Tegal,KRTA,6,2
Kediri,Cirebon,KRTA,6,2
Kediri,Yogyakarta,KRTA,6,2
Kediri,Purwokerto,KRTA,6,2
Kediri,Serang,KRTA,6,2
Kendari,Mamuju,TRUK,6,15
